"","kods","teritorija","Year","FDI","Subject","Measure"
"789","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2011",4,"INWARD","MLN_EUR"
"790","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2012",0,"INWARD","MLN_EUR"
"791","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2013",NA,"INWARD","MLN_EUR"
"792","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2014",NA,"INWARD","MLN_EUR"
"793","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2015",NA,"INWARD","MLN_EUR"
"794","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2016",NA,"INWARD","MLN_EUR"
"795","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2017",NA,"INWARD","MLN_EUR"
"796","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2018",NA,"INWARD","MLN_EUR"
"797","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2019",NA,"INWARD","MLN_EUR"
"798","4A","Eiropas Savienības institūcijas (izņemot Eirozonas institūcijas)","2020",NA,"INWARD","MLN_EUR"
"799","FO","Farēru (Fēru) salas","2000",NA,"INWARD","MLN_EUR"
"800","FO","Farēru (Fēru) salas","2001",NA,"INWARD","MLN_EUR"
"801","FO","Farēru (Fēru) salas","2002",NA,"INWARD","MLN_EUR"
"802","FO","Farēru (Fēru) salas","2003",NA,"INWARD","MLN_EUR"
"803","FO","Farēru (Fēru) salas","2004",NA,"INWARD","MLN_EUR"
"804","FO","Farēru (Fēru) salas","2005",0,"INWARD","MLN_EUR"
"805","FO","Farēru (Fēru) salas","2006",NA,"INWARD","MLN_EUR"
"806","FO","Farēru (Fēru) salas","2007",0,"INWARD","MLN_EUR"
"807","FO","Farēru (Fēru) salas","2008",0,"INWARD","MLN_EUR"
"808","FO","Farēru (Fēru) salas","2009",0,"INWARD","MLN_EUR"
"809","FO","Farēru (Fēru) salas","2010",0,"INWARD","MLN_EUR"
"810","FO","Farēru (Fēru) salas","2011",0,"INWARD","MLN_EUR"
"811","FO","Farēru (Fēru) salas","2012",NA,"INWARD","MLN_EUR"
"812","FO","Farēru (Fēru) salas","2013",NA,"INWARD","MLN_EUR"
"813","FO","Farēru (Fēru) salas","2014",0,"INWARD","MLN_EUR"
"814","FO","Farēru (Fēru) salas","2015",0,"INWARD","MLN_EUR"
"815","FO","Farēru (Fēru) salas","2016",0,"INWARD","MLN_EUR"
"816","FO","Farēru (Fēru) salas","2017",0,"INWARD","MLN_EUR"
"817","FO","Farēru (Fēru) salas","2018",0,"INWARD","MLN_EUR"
"818","FO","Farēru (Fēru) salas","2019",0,"INWARD","MLN_EUR"
"819","FO","Farēru (Fēru) salas","2020",0,"INWARD","MLN_EUR"
"820","PH","Filipīnas","2000",NA,"INWARD","MLN_EUR"
"821","PH","Filipīnas","2001",NA,"INWARD","MLN_EUR"
"822","PH","Filipīnas","2002",NA,"INWARD","MLN_EUR"
"823","PH","Filipīnas","2003",NA,"INWARD","MLN_EUR"
"824","PH","Filipīnas","2004",NA,"INWARD","MLN_EUR"
"825","PH","Filipīnas","2005",NA,"INWARD","MLN_EUR"
"826","PH","Filipīnas","2006",NA,"INWARD","MLN_EUR"
"827","PH","Filipīnas","2007",NA,"INWARD","MLN_EUR"
"828","PH","Filipīnas","2008",NA,"INWARD","MLN_EUR"
"829","PH","Filipīnas","2009",NA,"INWARD","MLN_EUR"
"830","PH","Filipīnas","2010",NA,"INWARD","MLN_EUR"
"831","PH","Filipīnas","2011",NA,"INWARD","MLN_EUR"
"832","PH","Filipīnas","2012",NA,"INWARD","MLN_EUR"
"833","PH","Filipīnas","2013",NA,"INWARD","MLN_EUR"
"834","PH","Filipīnas","2014",NA,"INWARD","MLN_EUR"
"835","PH","Filipīnas","2015",NA,"INWARD","MLN_EUR"
"836","PH","Filipīnas","2016",NA,"INWARD","MLN_EUR"
"837","PH","Filipīnas","2017",NA,"INWARD","MLN_EUR"
"838","PH","Filipīnas","2018",0,"INWARD","MLN_EUR"
"839","PH","Filipīnas","2019",0,"INWARD","MLN_EUR"
"840","PH","Filipīnas","2020",0,"INWARD","MLN_EUR"
"841","FR","Francija","2000",0,"INWARD","MLN_EUR"
"842","FR","Francija","2001",1,"INWARD","MLN_EUR"
"843","FR","Francija","2002",1,"INWARD","MLN_EUR"
"844","FR","Francija","2003",5,"INWARD","MLN_EUR"
"845","FR","Francija","2004",11,"INWARD","MLN_EUR"
"846","FR","Francija","2005",19,"INWARD","MLN_EUR"
"847","FR","Francija","2006",17,"INWARD","MLN_EUR"
"848","FR","Francija","2007",27,"INWARD","MLN_EUR"
"849","FR","Francija","2008",68,"INWARD","MLN_EUR"
"850","FR","Francija","2009",54,"INWARD","MLN_EUR"
"851","FR","Francija","2010",54,"INWARD","MLN_EUR"
"852","FR","Francija","2011",50,"INWARD","MLN_EUR"
"853","FR","Francija","2012",54,"INWARD","MLN_EUR"
"854","FR","Francija","2013",59,"INWARD","MLN_EUR"
"855","FR","Francija","2014",81,"INWARD","MLN_EUR"
"856","FR","Francija","2015",80,"INWARD","MLN_EUR"
"857","FR","Francija","2016",91,"INWARD","MLN_EUR"
"858","FR","Francija","2017",96,"INWARD","MLN_EUR"
"859","FR","Francija","2018",148,"INWARD","MLN_EUR"
"860","FR","Francija","2019",127,"INWARD","MLN_EUR"
"861","FR","Francija","2020",121,"INWARD","MLN_EUR"
"862","GH","Gana","2000",NA,"INWARD","MLN_EUR"
"863","GH","Gana","2001",NA,"INWARD","MLN_EUR"
"864","GH","Gana","2002",NA,"INWARD","MLN_EUR"
"865","GH","Gana","2003",NA,"INWARD","MLN_EUR"
"866","GH","Gana","2004",NA,"INWARD","MLN_EUR"
"867","GH","Gana","2005",NA,"INWARD","MLN_EUR"
"868","GH","Gana","2006",NA,"INWARD","MLN_EUR"
"869","GH","Gana","2007",NA,"INWARD","MLN_EUR"
"870","GH","Gana","2008",NA,"INWARD","MLN_EUR"
"871","GH","Gana","2009",NA,"INWARD","MLN_EUR"
"872","GH","Gana","2010",NA,"INWARD","MLN_EUR"
"873","GH","Gana","2011",NA,"INWARD","MLN_EUR"
"874","GH","Gana","2012",NA,"INWARD","MLN_EUR"
"875","GH","Gana","2013",NA,"INWARD","MLN_EUR"
"876","GH","Gana","2014",NA,"INWARD","MLN_EUR"
"877","GH","Gana","2015",NA,"INWARD","MLN_EUR"
"878","GH","Gana","2016",0,"INWARD","MLN_EUR"
"879","GH","Gana","2017",0,"INWARD","MLN_EUR"
"880","GH","Gana","2018",NA,"INWARD","MLN_EUR"
"881","GH","Gana","2019",NA,"INWARD","MLN_EUR"
"882","GH","Gana","2020",NA,"INWARD","MLN_EUR"
"883","GG","Gērnsija","2000",NA,"INWARD","MLN_EUR"
"884","GG","Gērnsija","2001",NA,"INWARD","MLN_EUR"
"885","GG","Gērnsija","2002",17,"INWARD","MLN_EUR"
"886","GG","Gērnsija","2003",23,"INWARD","MLN_EUR"
"887","GG","Gērnsija","2004",33,"INWARD","MLN_EUR"
"888","GG","Gērnsija","2005",49,"INWARD","MLN_EUR"
"889","GG","Gērnsija","2006",42,"INWARD","MLN_EUR"
"890","GG","Gērnsija","2007",102,"INWARD","MLN_EUR"
"891","GG","Gērnsija","2008",51,"INWARD","MLN_EUR"
"892","GG","Gērnsija","2009",33,"INWARD","MLN_EUR"
"893","GG","Gērnsija","2010",2,"INWARD","MLN_EUR"
"894","GG","Gērnsija","2011",5,"INWARD","MLN_EUR"
"895","GG","Gērnsija","2012",3,"INWARD","MLN_EUR"
"896","GG","Gērnsija","2013",3,"INWARD","MLN_EUR"
"897","GG","Gērnsija","2014",3,"INWARD","MLN_EUR"
"898","GG","Gērnsija","2015",3,"INWARD","MLN_EUR"
"899","GG","Gērnsija","2016",1,"INWARD","MLN_EUR"
"900","GG","Gērnsija","2017",0,"INWARD","MLN_EUR"
"901","GG","Gērnsija","2018",0,"INWARD","MLN_EUR"
"902","GG","Gērnsija","2019",0,"INWARD","MLN_EUR"
"903","GG","Gērnsija","2020",0,"INWARD","MLN_EUR"
"904","GI","Gibraltārs","2000",0,"INWARD","MLN_EUR"
"905","GI","Gibraltārs","2001",4,"INWARD","MLN_EUR"
"906","GI","Gibraltārs","2002",8,"INWARD","MLN_EUR"
"907","GI","Gibraltārs","2003",9,"INWARD","MLN_EUR"
"908","GI","Gibraltārs","2004",4,"INWARD","MLN_EUR"
"909","GI","Gibraltārs","2005",3,"INWARD","MLN_EUR"
"910","GI","Gibraltārs","2006",1,"INWARD","MLN_EUR"
"911","GI","Gibraltārs","2007",0,"INWARD","MLN_EUR"
"912","GI","Gibraltārs","2008",0,"INWARD","MLN_EUR"
"913","GI","Gibraltārs","2009",0,"INWARD","MLN_EUR"
"914","GI","Gibraltārs","2010",0,"INWARD","MLN_EUR"
"915","GI","Gibraltārs","2011",1,"INWARD","MLN_EUR"
"916","GI","Gibraltārs","2012",1,"INWARD","MLN_EUR"
"917","GI","Gibraltārs","2013",1,"INWARD","MLN_EUR"
"918","GI","Gibraltārs","2014",0,"INWARD","MLN_EUR"
"919","GI","Gibraltārs","2015",1,"INWARD","MLN_EUR"
"920","GI","Gibraltārs","2016",0,"INWARD","MLN_EUR"
"921","GI","Gibraltārs","2017",0,"INWARD","MLN_EUR"
"922","GI","Gibraltārs","2018",0,"INWARD","MLN_EUR"
"923","GI","Gibraltārs","2019",0,"INWARD","MLN_EUR"
"924","GI","Gibraltārs","2020",0,"INWARD","MLN_EUR"
"925","GR","Grieķija","2000",0,"INWARD","MLN_EUR"
"926","GR","Grieķija","2001",0,"INWARD","MLN_EUR"
"927","GR","Grieķija","2002",0,"INWARD","MLN_EUR"
"928","GR","Grieķija","2003",0,"INWARD","MLN_EUR"
"929","GR","Grieķija","2004",NA,"INWARD","MLN_EUR"
"930","GR","Grieķija","2005",NA,"INWARD","MLN_EUR"
"931","GR","Grieķija","2006",NA,"INWARD","MLN_EUR"
"932","GR","Grieķija","2007",NA,"INWARD","MLN_EUR"
"933","GR","Grieķija","2008",0,"INWARD","MLN_EUR"
"934","GR","Grieķija","2009",NA,"INWARD","MLN_EUR"
"935","GR","Grieķija","2010",NA,"INWARD","MLN_EUR"
"936","GR","Grieķija","2011",NA,"INWARD","MLN_EUR"
"937","GR","Grieķija","2012",NA,"INWARD","MLN_EUR"
"938","GR","Grieķija","2013",NA,"INWARD","MLN_EUR"
"939","GR","Grieķija","2014",0,"INWARD","MLN_EUR"
"940","GR","Grieķija","2015",0,"INWARD","MLN_EUR"
"941","GR","Grieķija","2016",0,"INWARD","MLN_EUR"
"942","GR","Grieķija","2017",2,"INWARD","MLN_EUR"
"943","GR","Grieķija","2018",0,"INWARD","MLN_EUR"
"944","GR","Grieķija","2019",1,"INWARD","MLN_EUR"
"945","GR","Grieķija","2020",1,"INWARD","MLN_EUR"
"946","GE","Gruzija","2000",0,"INWARD","MLN_EUR"
"947","GE","Gruzija","2001",0,"INWARD","MLN_EUR"
"948","GE","Gruzija","2002",0,"INWARD","MLN_EUR"
"949","GE","Gruzija","2003",0,"INWARD","MLN_EUR"
"950","GE","Gruzija","2004",0,"INWARD","MLN_EUR"
"951","GE","Gruzija","2005",NA,"INWARD","MLN_EUR"
"952","GE","Gruzija","2006",NA,"INWARD","MLN_EUR"
"953","GE","Gruzija","2007",NA,"INWARD","MLN_EUR"
"954","GE","Gruzija","2008",0,"INWARD","MLN_EUR"
"955","GE","Gruzija","2009",1,"INWARD","MLN_EUR"
"956","GE","Gruzija","2010",0,"INWARD","MLN_EUR"
"957","GE","Gruzija","2011",0,"INWARD","MLN_EUR"
"958","GE","Gruzija","2012",0,"INWARD","MLN_EUR"
"959","GE","Gruzija","2013",0,"INWARD","MLN_EUR"
"960","GE","Gruzija","2014",3,"INWARD","MLN_EUR"
"961","GE","Gruzija","2015",3,"INWARD","MLN_EUR"
"962","GE","Gruzija","2016",22,"INWARD","MLN_EUR"
"963","GE","Gruzija","2017",7,"INWARD","MLN_EUR"
"964","GE","Gruzija","2018",7,"INWARD","MLN_EUR"
"965","GE","Gruzija","2019",6,"INWARD","MLN_EUR"
"966","GE","Gruzija","2020",6,"INWARD","MLN_EUR"
"967","HN","Hondurasa","2000",NA,"INWARD","MLN_EUR"
"968","HN","Hondurasa","2001",NA,"INWARD","MLN_EUR"
"969","HN","Hondurasa","2002",NA,"INWARD","MLN_EUR"
"970","HN","Hondurasa","2003",NA,"INWARD","MLN_EUR"
"971","HN","Hondurasa","2004",NA,"INWARD","MLN_EUR"
"972","HN","Hondurasa","2005",NA,"INWARD","MLN_EUR"
"973","HN","Hondurasa","2006",NA,"INWARD","MLN_EUR"
"974","HN","Hondurasa","2007",NA,"INWARD","MLN_EUR"
"975","HN","Hondurasa","2008",NA,"INWARD","MLN_EUR"
"976","HN","Hondurasa","2009",NA,"INWARD","MLN_EUR"
"977","HN","Hondurasa","2010",NA,"INWARD","MLN_EUR"
"978","HN","Hondurasa","2011",NA,"INWARD","MLN_EUR"
"979","HN","Hondurasa","2012",NA,"INWARD","MLN_EUR"
"980","HN","Hondurasa","2013",NA,"INWARD","MLN_EUR"
"981","HN","Hondurasa","2014",NA,"INWARD","MLN_EUR"
"982","HN","Hondurasa","2015",NA,"INWARD","MLN_EUR"
"983","HN","Hondurasa","2016",NA,"INWARD","MLN_EUR"
"984","HN","Hondurasa","2017",NA,"INWARD","MLN_EUR"
"985","HN","Hondurasa","2018",NA,"INWARD","MLN_EUR"
"986","HN","Hondurasa","2019",0,"INWARD","MLN_EUR"
"987","HN","Hondurasa","2020",0,"INWARD","MLN_EUR"
"988","HK","Honkonga","2000",16,"INWARD","MLN_EUR"
"989","HK","Honkonga","2001",9,"INWARD","MLN_EUR"
"990","HK","Honkonga","2002",9,"INWARD","MLN_EUR"
"991","HK","Honkonga","2003",11,"INWARD","MLN_EUR"
"992","HK","Honkonga","2004",5,"INWARD","MLN_EUR"
"993","HK","Honkonga","2005",7,"INWARD","MLN_EUR"
"994","HK","Honkonga","2006",12,"INWARD","MLN_EUR"
"995","HK","Honkonga","2007",NA,"INWARD","MLN_EUR"
"996","HK","Honkonga","2008",1,"INWARD","MLN_EUR"
"997","HK","Honkonga","2009",3,"INWARD","MLN_EUR"
"998","HK","Honkonga","2010",0,"INWARD","MLN_EUR"
"999","HK","Honkonga","2011",3,"INWARD","MLN_EUR"
"1000","HK","Honkonga","2012",3,"INWARD","MLN_EUR"
"1001","HK","Honkonga","2013",3,"INWARD","MLN_EUR"
"1002","HK","Honkonga","2014",2,"INWARD","MLN_EUR"
"1003","HK","Honkonga","2015",3,"INWARD","MLN_EUR"
"1004","HK","Honkonga","2016",1,"INWARD","MLN_EUR"
"1005","HK","Honkonga","2017",2,"INWARD","MLN_EUR"
"1006","HK","Honkonga","2018",4,"INWARD","MLN_EUR"
"1007","HK","Honkonga","2019",13,"INWARD","MLN_EUR"
"1008","HK","Honkonga","2020",52,"INWARD","MLN_EUR"
"1009","HR","Horvātija","2000",NA,"INWARD","MLN_EUR"
"1010","HR","Horvātija","2001",0,"INWARD","MLN_EUR"
"1011","HR","Horvātija","2002",0,"INWARD","MLN_EUR"
"1012","HR","Horvātija","2003",0,"INWARD","MLN_EUR"
"1013","HR","Horvātija","2004",0,"INWARD","MLN_EUR"
"1014","HR","Horvātija","2005",NA,"INWARD","MLN_EUR"
"1015","HR","Horvātija","2006",NA,"INWARD","MLN_EUR"
"1016","HR","Horvātija","2007",NA,"INWARD","MLN_EUR"
"1017","HR","Horvātija","2008",NA,"INWARD","MLN_EUR"
"1018","HR","Horvātija","2009",NA,"INWARD","MLN_EUR"
"1019","HR","Horvātija","2010",0,"INWARD","MLN_EUR"
"1020","HR","Horvātija","2011",0,"INWARD","MLN_EUR"
"1021","HR","Horvātija","2012",0,"INWARD","MLN_EUR"
"1022","HR","Horvātija","2013",0,"INWARD","MLN_EUR"
"1023","HR","Horvātija","2014",0,"INWARD","MLN_EUR"
"1024","HR","Horvātija","2015",0,"INWARD","MLN_EUR"
"1025","HR","Horvātija","2016",0,"INWARD","MLN_EUR"
"1026","HR","Horvātija","2017",0,"INWARD","MLN_EUR"
"1027","HR","Horvātija","2018",0,"INWARD","MLN_EUR"
"1028","HR","Horvātija","2019",0,"INWARD","MLN_EUR"
"1029","HR","Horvātija","2020",0,"INWARD","MLN_EUR"
"1030","EE","Igaunija","2000",164,"INWARD","MLN_EUR"
"1031","EE","Igaunija","2001",93,"INWARD","MLN_EUR"
"1032","EE","Igaunija","2002",145,"INWARD","MLN_EUR"
"1033","EE","Igaunija","2003",173,"INWARD","MLN_EUR"
"1034","EE","Igaunija","2004",282,"INWARD","MLN_EUR"
"1035","EE","Igaunija","2005",417,"INWARD","MLN_EUR"
"1036","EE","Igaunija","2006",664,"INWARD","MLN_EUR"
"1037","EE","Igaunija","2007",1104,"INWARD","MLN_EUR"
"1038","EE","Igaunija","2008",1311,"INWARD","MLN_EUR"
"1039","EE","Igaunija","2009",1365,"INWARD","MLN_EUR"
"1040","EE","Igaunija","2010",1158,"INWARD","MLN_EUR"
"1041","EE","Igaunija","2011",521,"INWARD","MLN_EUR"
"1042","EE","Igaunija","2012",555,"INWARD","MLN_EUR"
"1043","EE","Igaunija","2013",597,"INWARD","MLN_EUR"
"1044","EE","Igaunija","2014",719,"INWARD","MLN_EUR"
"1045","EE","Igaunija","2015",960,"INWARD","MLN_EUR"
"1046","EE","Igaunija","2016",960,"INWARD","MLN_EUR"
"1047","EE","Igaunija","2017",1299,"INWARD","MLN_EUR"
"1048","EE","Igaunija","2018",1519,"INWARD","MLN_EUR"
"1049","EE","Igaunija","2019",2168,"INWARD","MLN_EUR"
"1050","EE","Igaunija","2020",2269,"INWARD","MLN_EUR"
"1051","IN","Indija","2000",1,"INWARD","MLN_EUR"
"1052","IN","Indija","2001",1,"INWARD","MLN_EUR"
"1053","IN","Indija","2002",1,"INWARD","MLN_EUR"
"1054","IN","Indija","2003",1,"INWARD","MLN_EUR"
"1055","IN","Indija","2004",1,"INWARD","MLN_EUR"
"1056","IN","Indija","2005",0,"INWARD","MLN_EUR"
"1057","IN","Indija","2006",1,"INWARD","MLN_EUR"
"1058","IN","Indija","2007",0,"INWARD","MLN_EUR"
"1059","IN","Indija","2008",NA,"INWARD","MLN_EUR"
"1060","IN","Indija","2009",NA,"INWARD","MLN_EUR"
"1061","IN","Indija","2010",NA,"INWARD","MLN_EUR"
"1062","IN","Indija","2011",NA,"INWARD","MLN_EUR"
"1063","IN","Indija","2012",NA,"INWARD","MLN_EUR"
"1064","IN","Indija","2013",NA,"INWARD","MLN_EUR"
"1065","IN","Indija","2014",0,"INWARD","MLN_EUR"
"1066","IN","Indija","2015",1,"INWARD","MLN_EUR"
"1067","IN","Indija","2016",1,"INWARD","MLN_EUR"
"1068","IN","Indija","2017",3,"INWARD","MLN_EUR"
"1069","IN","Indija","2018",2,"INWARD","MLN_EUR"
"1070","IN","Indija","2019",6,"INWARD","MLN_EUR"
"1071","IN","Indija","2020",5,"INWARD","MLN_EUR"
"1072","ID","Indonēzija","2000",NA,"INWARD","MLN_EUR"
"1073","ID","Indonēzija","2001",NA,"INWARD","MLN_EUR"
"1074","ID","Indonēzija","2002",NA,"INWARD","MLN_EUR"
"1075","ID","Indonēzija","2003",NA,"INWARD","MLN_EUR"
"1076","ID","Indonēzija","2004",NA,"INWARD","MLN_EUR"
"1077","ID","Indonēzija","2005",NA,"INWARD","MLN_EUR"
"1078","ID","Indonēzija","2006",NA,"INWARD","MLN_EUR"
"1079","ID","Indonēzija","2007",NA,"INWARD","MLN_EUR"
"1080","ID","Indonēzija","2008",NA,"INWARD","MLN_EUR"
"1081","ID","Indonēzija","2009",NA,"INWARD","MLN_EUR"
"1082","ID","Indonēzija","2010",NA,"INWARD","MLN_EUR"
"1083","ID","Indonēzija","2011",NA,"INWARD","MLN_EUR"
"1084","ID","Indonēzija","2012",NA,"INWARD","MLN_EUR"
"1085","ID","Indonēzija","2013",NA,"INWARD","MLN_EUR"
"1086","ID","Indonēzija","2014",0,"INWARD","MLN_EUR"
"1087","ID","Indonēzija","2015",0,"INWARD","MLN_EUR"
"1088","ID","Indonēzija","2016",0,"INWARD","MLN_EUR"
"1089","ID","Indonēzija","2017",NA,"INWARD","MLN_EUR"
"1090","ID","Indonēzija","2018",0,"INWARD","MLN_EUR"
"1091","ID","Indonēzija","2019",0,"INWARD","MLN_EUR"
"1092","ID","Indonēzija","2020",0,"INWARD","MLN_EUR"
"1093","IQ","Irāka","2000",NA,"INWARD","MLN_EUR"
"1094","IQ","Irāka","2001",NA,"INWARD","MLN_EUR"
"1095","IQ","Irāka","2002",NA,"INWARD","MLN_EUR"
"1096","IQ","Irāka","2003",NA,"INWARD","MLN_EUR"
"1097","IQ","Irāka","2004",NA,"INWARD","MLN_EUR"
"1098","IQ","Irāka","2005",NA,"INWARD","MLN_EUR"
"1099","IQ","Irāka","2006",NA,"INWARD","MLN_EUR"
"1100","IQ","Irāka","2007",NA,"INWARD","MLN_EUR"
"1101","IQ","Irāka","2008",NA,"INWARD","MLN_EUR"
"1102","IQ","Irāka","2009",NA,"INWARD","MLN_EUR"
"1103","IQ","Irāka","2010",NA,"INWARD","MLN_EUR"
"1104","IQ","Irāka","2011",NA,"INWARD","MLN_EUR"
"1105","IQ","Irāka","2012",NA,"INWARD","MLN_EUR"
"1106","IQ","Irāka","2013",NA,"INWARD","MLN_EUR"
"1107","IQ","Irāka","2014",NA,"INWARD","MLN_EUR"
"1108","IQ","Irāka","2015",NA,"INWARD","MLN_EUR"
"1109","IQ","Irāka","2016",0,"INWARD","MLN_EUR"
"1110","IQ","Irāka","2017",0,"INWARD","MLN_EUR"
"1111","IQ","Irāka","2018",NA,"INWARD","MLN_EUR"
"1112","IQ","Irāka","2019",NA,"INWARD","MLN_EUR"
"1113","IQ","Irāka","2020",NA,"INWARD","MLN_EUR"
"1114","IR","Irāna","2000",NA,"INWARD","MLN_EUR"
"1115","IR","Irāna","2001",0,"INWARD","MLN_EUR"
"1116","IR","Irāna","2002",0,"INWARD","MLN_EUR"
"1117","IR","Irāna","2003",0,"INWARD","MLN_EUR"
"1118","IR","Irāna","2004",NA,"INWARD","MLN_EUR"
"1119","IR","Irāna","2005",NA,"INWARD","MLN_EUR"
"1120","IR","Irāna","2006",NA,"INWARD","MLN_EUR"
"1121","IR","Irāna","2007",NA,"INWARD","MLN_EUR"
"1122","IR","Irāna","2008",NA,"INWARD","MLN_EUR"
"1123","IR","Irāna","2009",NA,"INWARD","MLN_EUR"
"1124","IR","Irāna","2010",NA,"INWARD","MLN_EUR"
"1125","IR","Irāna","2011",NA,"INWARD","MLN_EUR"
"1126","IR","Irāna","2012",0,"INWARD","MLN_EUR"
"1127","IR","Irāna","2013",0,"INWARD","MLN_EUR"
"1128","IR","Irāna","2014",0,"INWARD","MLN_EUR"
"1129","IR","Irāna","2015",NA,"INWARD","MLN_EUR"
"1130","IR","Irāna","2016",0,"INWARD","MLN_EUR"
"1131","IR","Irāna","2017",0,"INWARD","MLN_EUR"
"1132","IR","Irāna","2018",0,"INWARD","MLN_EUR"
"1133","IR","Irāna","2019",0,"INWARD","MLN_EUR"
"1134","IR","Irāna","2020",0,"INWARD","MLN_EUR"
"1135","IE","Īrija","2000",28,"INWARD","MLN_EUR"
"1136","IE","Īrija","2001",40,"INWARD","MLN_EUR"
"1137","IE","Īrija","2002",36,"INWARD","MLN_EUR"
"1138","IE","Īrija","2003",15,"INWARD","MLN_EUR"
"1139","IE","Īrija","2004",6,"INWARD","MLN_EUR"
"1140","IE","Īrija","2005",38,"INWARD","MLN_EUR"
"1141","IE","Īrija","2006",18,"INWARD","MLN_EUR"
"1142","IE","Īrija","2007",76,"INWARD","MLN_EUR"
"1143","IE","Īrija","2008",299,"INWARD","MLN_EUR"
"1144","IE","Īrija","2009",376,"INWARD","MLN_EUR"
"1145","IE","Īrija","2010",328,"INWARD","MLN_EUR"
"1146","IE","Īrija","2011",246,"INWARD","MLN_EUR"
"1147","IE","Īrija","2012",248,"INWARD","MLN_EUR"
"1148","IE","Īrija","2013",13,"INWARD","MLN_EUR"
"1149","IE","Īrija","2014",20,"INWARD","MLN_EUR"
"1150","IE","Īrija","2015",15,"INWARD","MLN_EUR"
"1151","IE","Īrija","2016",7,"INWARD","MLN_EUR"
"1152","IE","Īrija","2017",45,"INWARD","MLN_EUR"
"1153","IE","Īrija","2018",17,"INWARD","MLN_EUR"
"1154","IE","Īrija","2019",50,"INWARD","MLN_EUR"
"1155","IE","Īrija","2020",37,"INWARD","MLN_EUR"
"1156","IS","Īslande","2000",1,"INWARD","MLN_EUR"
"1157","IS","Īslande","2001",5,"INWARD","MLN_EUR"
"1158","IS","Īslande","2002",5,"INWARD","MLN_EUR"
"1159","IS","Īslande","2003",10,"INWARD","MLN_EUR"
"1160","IS","Īslande","2004",9,"INWARD","MLN_EUR"
"1161","IS","Īslande","2005",22,"INWARD","MLN_EUR"
"1162","IS","Īslande","2006",49,"INWARD","MLN_EUR"
"1163","IS","Īslande","2007",123,"INWARD","MLN_EUR"
"1164","IS","Īslande","2008",156,"INWARD","MLN_EUR"
"1165","IS","Īslande","2009",136,"INWARD","MLN_EUR"
"1166","IS","Īslande","2010",160,"INWARD","MLN_EUR"
"1167","IS","Īslande","2011",139,"INWARD","MLN_EUR"
"1168","IS","Īslande","2012",107,"INWARD","MLN_EUR"
"1169","IS","Īslande","2013",103,"INWARD","MLN_EUR"
"1170","IS","Īslande","2014",65,"INWARD","MLN_EUR"
"1171","IS","Īslande","2015",57,"INWARD","MLN_EUR"
"1172","IS","Īslande","2016",97,"INWARD","MLN_EUR"
"1173","IS","Īslande","2017",86,"INWARD","MLN_EUR"
"1174","IS","Īslande","2018",43,"INWARD","MLN_EUR"
"1175","IS","Īslande","2019",44,"INWARD","MLN_EUR"
"1176","IS","Īslande","2020",47,"INWARD","MLN_EUR"
"1177","IT","Itālija","2000",2,"INWARD","MLN_EUR"
"1178","IT","Itālija","2001",14,"INWARD","MLN_EUR"
"1179","IT","Itālija","2002",19,"INWARD","MLN_EUR"
"1180","IT","Itālija","2003",19,"INWARD","MLN_EUR"
"1181","IT","Itālija","2004",12,"INWARD","MLN_EUR"
"1182","IT","Itālija","2005",9,"INWARD","MLN_EUR"
"1183","IT","Itālija","2006",17,"INWARD","MLN_EUR"
"1184","IT","Itālija","2007",21,"INWARD","MLN_EUR"
"1185","IT","Itālija","2008",33,"INWARD","MLN_EUR"
"1186","IT","Itālija","2009",31,"INWARD","MLN_EUR"
"1187","IT","Itālija","2010",44,"INWARD","MLN_EUR"
"1188","IT","Itālija","2011",54,"INWARD","MLN_EUR"
"1189","IT","Itālija","2012",50,"INWARD","MLN_EUR"
"1190","IT","Itālija","2013",18,"INWARD","MLN_EUR"
"1191","IT","Itālija","2014",27,"INWARD","MLN_EUR"
"1192","IT","Itālija","2015",31,"INWARD","MLN_EUR"
"1193","IT","Itālija","2016",96,"INWARD","MLN_EUR"
"1194","IT","Itālija","2017",76,"INWARD","MLN_EUR"
"1195","IT","Itālija","2018",93,"INWARD","MLN_EUR"
"1196","IT","Itālija","2019",74,"INWARD","MLN_EUR"
"1197","IT","Itālija","2020",75,"INWARD","MLN_EUR"
"1198","IL","Izraēla","2000",1,"INWARD","MLN_EUR"
"1199","IL","Izraēla","2001",1,"INWARD","MLN_EUR"
"1200","IL","Izraēla","2002",3,"INWARD","MLN_EUR"
"1201","IL","Izraēla","2003",2,"INWARD","MLN_EUR"
"1202","IL","Izraēla","2004",1,"INWARD","MLN_EUR"
"1203","IL","Izraēla","2005",1,"INWARD","MLN_EUR"
