"","kods","teritorija","Year","FDI","Subject","Measure"
"927","DE","Vācija","2006",172.247,"INWARD","MLN_EUR"
"928","DE","Vācija","2007",124.528,"INWARD","MLN_EUR"
"929","DE","Vācija","2008",128.42,"INWARD","MLN_EUR"
"930","DE","Vācija","2009",132.233,"INWARD","MLN_EUR"
"931","DE","Vācija","2010",112.78,"INWARD","MLN_EUR"
"932","SE","Zviedrija","1992",2.269,"INWARD","MLN_EUR"
"933","SE","Zviedrija","1993",5.844,"INWARD","MLN_EUR"
"934","SE","Zviedrija","1994",7.116,"INWARD","MLN_EUR"
"935","SE","Zviedrija","1995",10.812,"INWARD","MLN_EUR"
"936","SE","Zviedrija","1996",26.286,"INWARD","MLN_EUR"
"937","SE","Zviedrija","1997",38.062,"INWARD","MLN_EUR"
"938","SE","Zviedrija","1998",63.268,"INWARD","MLN_EUR"
"939","SE","Zviedrija","1999",90.99,"INWARD","MLN_EUR"
"940","SE","Zviedrija","2000",120.716,"INWARD","MLN_EUR"
"941","SE","Zviedrija","2001",199.327,"INWARD","MLN_EUR"
"942","SE","Zviedrija","2002",213.445,"INWARD","MLN_EUR"
"943","SE","Zviedrija","2003",228.341,"INWARD","MLN_EUR"
"944","SE","Zviedrija","2004",230.999,"INWARD","MLN_EUR"
"945","SE","Zviedrija","2005",280.338,"INWARD","MLN_EUR"
"946","SE","Zviedrija","2006",284.885,"INWARD","MLN_EUR"
"947","SE","Zviedrija","2007",293.298,"INWARD","MLN_EUR"
"948","SE","Zviedrija","2008",330.229,"INWARD","MLN_EUR"
"949","SE","Zviedrija","2009",442.637,"INWARD","MLN_EUR"
"950","SE","Zviedrija","2010",493.048,"INWARD","MLN_EUR"
