"","kods","teritorija","Year","FDI","Subject","Measure"
"764","IE","Īrija","2007",0,"OUTWARD","MLN_EUR"
"765","IE","Īrija","2008",NA,"OUTWARD","MLN_EUR"
"766","IE","Īrija","2009",0,"OUTWARD","MLN_EUR"
"767","IE","Īrija","2010",0,"OUTWARD","MLN_EUR"
"768","IE","Īrija","2011",0,"OUTWARD","MLN_EUR"
"769","IE","Īrija","2012",0,"OUTWARD","MLN_EUR"
"770","IE","Īrija","2013",0,"OUTWARD","MLN_EUR"
"771","IE","Īrija","2014",3,"OUTWARD","MLN_EUR"
"772","IE","Īrija","2015",4,"OUTWARD","MLN_EUR"
"773","IE","Īrija","2016",NA,"OUTWARD","MLN_EUR"
"774","IE","Īrija","2017",NA,"OUTWARD","MLN_EUR"
"775","IE","Īrija","2018",NA,"OUTWARD","MLN_EUR"
"776","IE","Īrija","2019",NA,"OUTWARD","MLN_EUR"
"777","IE","Īrija","2020",0,"OUTWARD","MLN_EUR"
"778","IS","Īslande","2000",0,"OUTWARD","MLN_EUR"
"779","IS","Īslande","2001",0,"OUTWARD","MLN_EUR"
"780","IS","Īslande","2002",1,"OUTWARD","MLN_EUR"
"781","IS","Īslande","2003",1,"OUTWARD","MLN_EUR"
"782","IS","Īslande","2004",4,"OUTWARD","MLN_EUR"
"783","IS","Īslande","2005",NA,"OUTWARD","MLN_EUR"
"784","IS","Īslande","2006",0,"OUTWARD","MLN_EUR"
"785","IS","Īslande","2007",0,"OUTWARD","MLN_EUR"
"786","IS","Īslande","2008",0,"OUTWARD","MLN_EUR"
"787","IS","Īslande","2009",0,"OUTWARD","MLN_EUR"
"788","IS","Īslande","2010",1,"OUTWARD","MLN_EUR"
"789","IS","Īslande","2011",0,"OUTWARD","MLN_EUR"
"790","IS","Īslande","2012",0,"OUTWARD","MLN_EUR"
"791","IS","Īslande","2013",0,"OUTWARD","MLN_EUR"
"792","IS","Īslande","2014",1,"OUTWARD","MLN_EUR"
"793","IS","Īslande","2015",1,"OUTWARD","MLN_EUR"
"794","IS","Īslande","2016",0,"OUTWARD","MLN_EUR"
"795","IS","Īslande","2017",0,"OUTWARD","MLN_EUR"
"796","IS","Īslande","2018",1,"OUTWARD","MLN_EUR"
"797","IS","Īslande","2019",25,"OUTWARD","MLN_EUR"
"798","IS","Īslande","2020",5,"OUTWARD","MLN_EUR"
"799","IT","Itālija","2000",NA,"OUTWARD","MLN_EUR"
"800","IT","Itālija","2001",0,"OUTWARD","MLN_EUR"
"801","IT","Itālija","2002",0,"OUTWARD","MLN_EUR"
"802","IT","Itālija","2003",0,"OUTWARD","MLN_EUR"
"803","IT","Itālija","2004",0,"OUTWARD","MLN_EUR"
"804","IT","Itālija","2005",0,"OUTWARD","MLN_EUR"
"805","IT","Itālija","2006",0,"OUTWARD","MLN_EUR"
"806","IT","Itālija","2007",0,"OUTWARD","MLN_EUR"
"807","IT","Itālija","2008",0,"OUTWARD","MLN_EUR"
"808","IT","Itālija","2009",0,"OUTWARD","MLN_EUR"
"809","IT","Itālija","2010",0,"OUTWARD","MLN_EUR"
"810","IT","Itālija","2011",1,"OUTWARD","MLN_EUR"
"811","IT","Itālija","2012",1,"OUTWARD","MLN_EUR"
"812","IT","Itālija","2013",1,"OUTWARD","MLN_EUR"
"813","IT","Itālija","2014",0,"OUTWARD","MLN_EUR"
"814","IT","Itālija","2015",13,"OUTWARD","MLN_EUR"
"815","IT","Itālija","2016",13,"OUTWARD","MLN_EUR"
"816","IT","Itālija","2017",13,"OUTWARD","MLN_EUR"
"817","IT","Itālija","2018",41,"OUTWARD","MLN_EUR"
"818","IT","Itālija","2019",42,"OUTWARD","MLN_EUR"
"819","IT","Itālija","2020",42,"OUTWARD","MLN_EUR"
"820","IL","Izraēla","2000",NA,"OUTWARD","MLN_EUR"
"821","IL","Izraēla","2001",0,"OUTWARD","MLN_EUR"
"822","IL","Izraēla","2002",0,"OUTWARD","MLN_EUR"
"823","IL","Izraēla","2003",0,"OUTWARD","MLN_EUR"
"824","IL","Izraēla","2004",1,"OUTWARD","MLN_EUR"
"825","IL","Izraēla","2005",0,"OUTWARD","MLN_EUR"
"826","IL","Izraēla","2006",NA,"OUTWARD","MLN_EUR"
"827","IL","Izraēla","2007",0,"OUTWARD","MLN_EUR"
"828","IL","Izraēla","2008",NA,"OUTWARD","MLN_EUR"
"829","IL","Izraēla","2009",NA,"OUTWARD","MLN_EUR"
"830","IL","Izraēla","2010",NA,"OUTWARD","MLN_EUR"
"831","IL","Izraēla","2011",NA,"OUTWARD","MLN_EUR"
"832","IL","Izraēla","2012",0,"OUTWARD","MLN_EUR"
"833","IL","Izraēla","2013",NA,"OUTWARD","MLN_EUR"
"834","IL","Izraēla","2014",NA,"OUTWARD","MLN_EUR"
"835","IL","Izraēla","2015",NA,"OUTWARD","MLN_EUR"
"836","IL","Izraēla","2016",0,"OUTWARD","MLN_EUR"
"837","IL","Izraēla","2017",2,"OUTWARD","MLN_EUR"
"838","IL","Izraēla","2018",3,"OUTWARD","MLN_EUR"
"839","IL","Izraēla","2019",1,"OUTWARD","MLN_EUR"
"840","IL","Izraēla","2020",1,"OUTWARD","MLN_EUR"
"841","JP","Japāna","2000",NA,"OUTWARD","MLN_EUR"
"842","JP","Japāna","2001",NA,"OUTWARD","MLN_EUR"
"843","JP","Japāna","2002",NA,"OUTWARD","MLN_EUR"
"844","JP","Japāna","2003",NA,"OUTWARD","MLN_EUR"
"845","JP","Japāna","2004",0,"OUTWARD","MLN_EUR"
"846","JP","Japāna","2005",0,"OUTWARD","MLN_EUR"
"847","JP","Japāna","2006",0,"OUTWARD","MLN_EUR"
"848","JP","Japāna","2007",0,"OUTWARD","MLN_EUR"
"849","JP","Japāna","2008",0,"OUTWARD","MLN_EUR"
"850","JP","Japāna","2009",0,"OUTWARD","MLN_EUR"
"851","JP","Japāna","2010",0,"OUTWARD","MLN_EUR"
"852","JP","Japāna","2011",0,"OUTWARD","MLN_EUR"
"853","JP","Japāna","2012",0,"OUTWARD","MLN_EUR"
"854","JP","Japāna","2013",0,"OUTWARD","MLN_EUR"
"855","JP","Japāna","2014",0,"OUTWARD","MLN_EUR"
"856","JP","Japāna","2015",0,"OUTWARD","MLN_EUR"
"857","JP","Japāna","2016",0,"OUTWARD","MLN_EUR"
"858","JP","Japāna","2017",0,"OUTWARD","MLN_EUR"
"859","JP","Japāna","2018",0,"OUTWARD","MLN_EUR"
"860","JP","Japāna","2019",0,"OUTWARD","MLN_EUR"
"861","JP","Japāna","2020",0,"OUTWARD","MLN_EUR"
"862","NZ","Jaunzēlande","2000",NA,"OUTWARD","MLN_EUR"
"863","NZ","Jaunzēlande","2001",NA,"OUTWARD","MLN_EUR"
"864","NZ","Jaunzēlande","2002",NA,"OUTWARD","MLN_EUR"
"865","NZ","Jaunzēlande","2003",0,"OUTWARD","MLN_EUR"
"866","NZ","Jaunzēlande","2004",0,"OUTWARD","MLN_EUR"
"867","NZ","Jaunzēlande","2005",0,"OUTWARD","MLN_EUR"
"868","NZ","Jaunzēlande","2006",NA,"OUTWARD","MLN_EUR"
"869","NZ","Jaunzēlande","2007",NA,"OUTWARD","MLN_EUR"
"870","NZ","Jaunzēlande","2008",NA,"OUTWARD","MLN_EUR"
"871","NZ","Jaunzēlande","2009",NA,"OUTWARD","MLN_EUR"
"872","NZ","Jaunzēlande","2010",NA,"OUTWARD","MLN_EUR"
"873","NZ","Jaunzēlande","2011",NA,"OUTWARD","MLN_EUR"
"874","NZ","Jaunzēlande","2012",NA,"OUTWARD","MLN_EUR"
"875","NZ","Jaunzēlande","2013",NA,"OUTWARD","MLN_EUR"
"876","NZ","Jaunzēlande","2014",NA,"OUTWARD","MLN_EUR"
"877","NZ","Jaunzēlande","2015",NA,"OUTWARD","MLN_EUR"
"878","NZ","Jaunzēlande","2016",NA,"OUTWARD","MLN_EUR"
"879","NZ","Jaunzēlande","2017",NA,"OUTWARD","MLN_EUR"
"880","NZ","Jaunzēlande","2018",NA,"OUTWARD","MLN_EUR"
"881","NZ","Jaunzēlande","2019",NA,"OUTWARD","MLN_EUR"
"882","NZ","Jaunzēlande","2020",NA,"OUTWARD","MLN_EUR"
"883","JO","Jordānija","2000",NA,"OUTWARD","MLN_EUR"
"884","JO","Jordānija","2001",NA,"OUTWARD","MLN_EUR"
"885","JO","Jordānija","2002",NA,"OUTWARD","MLN_EUR"
"886","JO","Jordānija","2003",NA,"OUTWARD","MLN_EUR"
"887","JO","Jordānija","2004",NA,"OUTWARD","MLN_EUR"
"888","JO","Jordānija","2005",NA,"OUTWARD","MLN_EUR"
"889","JO","Jordānija","2006",NA,"OUTWARD","MLN_EUR"
"890","JO","Jordānija","2007",NA,"OUTWARD","MLN_EUR"
"891","JO","Jordānija","2008",NA,"OUTWARD","MLN_EUR"
"892","JO","Jordānija","2009",NA,"OUTWARD","MLN_EUR"
"893","JO","Jordānija","2010",NA,"OUTWARD","MLN_EUR"
"894","JO","Jordānija","2011",NA,"OUTWARD","MLN_EUR"
"895","JO","Jordānija","2012",NA,"OUTWARD","MLN_EUR"
"896","JO","Jordānija","2013",0,"OUTWARD","MLN_EUR"
"897","JO","Jordānija","2014",0,"OUTWARD","MLN_EUR"
"898","JO","Jordānija","2015",0,"OUTWARD","MLN_EUR"
"899","JO","Jordānija","2016",0,"OUTWARD","MLN_EUR"
"900","JO","Jordānija","2017",NA,"OUTWARD","MLN_EUR"
"901","JO","Jordānija","2018",NA,"OUTWARD","MLN_EUR"
"902","JO","Jordānija","2019",NA,"OUTWARD","MLN_EUR"
"903","JO","Jordānija","2020",NA,"OUTWARD","MLN_EUR"
"904","CV","Kaboverde","2000",NA,"OUTWARD","MLN_EUR"
"905","CV","Kaboverde","2001",NA,"OUTWARD","MLN_EUR"
"906","CV","Kaboverde","2002",NA,"OUTWARD","MLN_EUR"
"907","CV","Kaboverde","2003",NA,"OUTWARD","MLN_EUR"
"908","CV","Kaboverde","2004",NA,"OUTWARD","MLN_EUR"
"909","CV","Kaboverde","2005",NA,"OUTWARD","MLN_EUR"
"910","CV","Kaboverde","2006",NA,"OUTWARD","MLN_EUR"
"911","CV","Kaboverde","2007",NA,"OUTWARD","MLN_EUR"
"912","CV","Kaboverde","2008",NA,"OUTWARD","MLN_EUR"
"913","CV","Kaboverde","2009",NA,"OUTWARD","MLN_EUR"
"914","CV","Kaboverde","2010",NA,"OUTWARD","MLN_EUR"
"915","CV","Kaboverde","2011",NA,"OUTWARD","MLN_EUR"
"916","CV","Kaboverde","2012",NA,"OUTWARD","MLN_EUR"
"917","CV","Kaboverde","2013",NA,"OUTWARD","MLN_EUR"
"918","CV","Kaboverde","2014",NA,"OUTWARD","MLN_EUR"
"919","CV","Kaboverde","2015",0,"OUTWARD","MLN_EUR"
"920","CV","Kaboverde","2016",0,"OUTWARD","MLN_EUR"
"921","CV","Kaboverde","2017",0,"OUTWARD","MLN_EUR"
"922","CV","Kaboverde","2018",0,"OUTWARD","MLN_EUR"
"923","CV","Kaboverde","2019",0,"OUTWARD","MLN_EUR"
"924","CV","Kaboverde","2020",0,"OUTWARD","MLN_EUR"
"925","CA","Kanāda","2000",NA,"OUTWARD","MLN_EUR"
"926","CA","Kanāda","2001",0,"OUTWARD","MLN_EUR"
"927","CA","Kanāda","2002",0,"OUTWARD","MLN_EUR"
"928","CA","Kanāda","2003",0,"OUTWARD","MLN_EUR"
"929","CA","Kanāda","2004",0,"OUTWARD","MLN_EUR"
"930","CA","Kanāda","2005",0,"OUTWARD","MLN_EUR"
"931","CA","Kanāda","2006",0,"OUTWARD","MLN_EUR"
"932","CA","Kanāda","2007",0,"OUTWARD","MLN_EUR"
"933","CA","Kanāda","2008",0,"OUTWARD","MLN_EUR"
"934","CA","Kanāda","2009",NA,"OUTWARD","MLN_EUR"
"935","CA","Kanāda","2010",NA,"OUTWARD","MLN_EUR"
"936","CA","Kanāda","2011",NA,"OUTWARD","MLN_EUR"
"937","CA","Kanāda","2012",1,"OUTWARD","MLN_EUR"
"938","CA","Kanāda","2013",-6,"OUTWARD","MLN_EUR"
"939","CA","Kanāda","2014",1,"OUTWARD","MLN_EUR"
"940","CA","Kanāda","2015",0,"OUTWARD","MLN_EUR"
"941","CA","Kanāda","2016",NA,"OUTWARD","MLN_EUR"
"942","CA","Kanāda","2017",NA,"OUTWARD","MLN_EUR"
"943","CA","Kanāda","2018",NA,"OUTWARD","MLN_EUR"
"944","CA","Kanāda","2019",NA,"OUTWARD","MLN_EUR"
"945","CA","Kanāda","2020",NA,"OUTWARD","MLN_EUR"
"946","KZ","Kazahstāna","2000",0,"OUTWARD","MLN_EUR"
"947","KZ","Kazahstāna","2001",0,"OUTWARD","MLN_EUR"
"948","KZ","Kazahstāna","2002",0,"OUTWARD","MLN_EUR"
"949","KZ","Kazahstāna","2003",0,"OUTWARD","MLN_EUR"
"950","KZ","Kazahstāna","2004",0,"OUTWARD","MLN_EUR"
"951","KZ","Kazahstāna","2005",0,"OUTWARD","MLN_EUR"
"952","KZ","Kazahstāna","2006",0,"OUTWARD","MLN_EUR"
"953","KZ","Kazahstāna","2007",1,"OUTWARD","MLN_EUR"
"954","KZ","Kazahstāna","2008",7,"OUTWARD","MLN_EUR"
"955","KZ","Kazahstāna","2009",2,"OUTWARD","MLN_EUR"
"956","KZ","Kazahstāna","2010",1,"OUTWARD","MLN_EUR"
"957","KZ","Kazahstāna","2011",0,"OUTWARD","MLN_EUR"
"958","KZ","Kazahstāna","2012",0,"OUTWARD","MLN_EUR"
"959","KZ","Kazahstāna","2013",0,"OUTWARD","MLN_EUR"
"960","KZ","Kazahstāna","2014",3,"OUTWARD","MLN_EUR"
"961","KZ","Kazahstāna","2015",1,"OUTWARD","MLN_EUR"
"962","KZ","Kazahstāna","2016",2,"OUTWARD","MLN_EUR"
"963","KZ","Kazahstāna","2017",4,"OUTWARD","MLN_EUR"
"964","KZ","Kazahstāna","2018",3,"OUTWARD","MLN_EUR"
"965","KZ","Kazahstāna","2019",5,"OUTWARD","MLN_EUR"
"966","KZ","Kazahstāna","2020",12,"OUTWARD","MLN_EUR"
"967","CN","Ķīna","2000",NA,"OUTWARD","MLN_EUR"
"968","CN","Ķīna","2001",NA,"OUTWARD","MLN_EUR"
"969","CN","Ķīna","2002",0,"OUTWARD","MLN_EUR"
"970","CN","Ķīna","2003",0,"OUTWARD","MLN_EUR"
"971","CN","Ķīna","2004",0,"OUTWARD","MLN_EUR"
"972","CN","Ķīna","2005",NA,"OUTWARD","MLN_EUR"
"973","CN","Ķīna","2006",NA,"OUTWARD","MLN_EUR"
"974","CN","Ķīna","2007",NA,"OUTWARD","MLN_EUR"
"975","CN","Ķīna","2008",NA,"OUTWARD","MLN_EUR"
"976","CN","Ķīna","2009",NA,"OUTWARD","MLN_EUR"
"977","CN","Ķīna","2010",NA,"OUTWARD","MLN_EUR"
"978","CN","Ķīna","2011",0,"OUTWARD","MLN_EUR"
"979","CN","Ķīna","2012",0,"OUTWARD","MLN_EUR"
"980","CN","Ķīna","2013",0,"OUTWARD","MLN_EUR"
"981","CN","Ķīna","2014",0,"OUTWARD","MLN_EUR"
"982","CN","Ķīna","2015",NA,"OUTWARD","MLN_EUR"
"983","CN","Ķīna","2016",0,"OUTWARD","MLN_EUR"
"984","CN","Ķīna","2017",0,"OUTWARD","MLN_EUR"
"985","CN","Ķīna","2018",0,"OUTWARD","MLN_EUR"
"986","CN","Ķīna","2019",0,"OUTWARD","MLN_EUR"
"987","CN","Ķīna","2020",0,"OUTWARD","MLN_EUR"
"988","CY","Kipra","2000",1,"OUTWARD","MLN_EUR"
"989","CY","Kipra","2001",3,"OUTWARD","MLN_EUR"
"990","CY","Kipra","2002",4,"OUTWARD","MLN_EUR"
"991","CY","Kipra","2003",7,"OUTWARD","MLN_EUR"
"992","CY","Kipra","2004",10,"OUTWARD","MLN_EUR"
"993","CY","Kipra","2005",11,"OUTWARD","MLN_EUR"
"994","CY","Kipra","2006",11,"OUTWARD","MLN_EUR"
"995","CY","Kipra","2007",11,"OUTWARD","MLN_EUR"
"996","CY","Kipra","2008",11,"OUTWARD","MLN_EUR"
"997","CY","Kipra","2009",41,"OUTWARD","MLN_EUR"
"998","CY","Kipra","2010",41,"OUTWARD","MLN_EUR"
"999","CY","Kipra","2011",46,"OUTWARD","MLN_EUR"
"1000","CY","Kipra","2012",40,"OUTWARD","MLN_EUR"
"1001","CY","Kipra","2013",70,"OUTWARD","MLN_EUR"
"1002","CY","Kipra","2014",98,"OUTWARD","MLN_EUR"
"1003","CY","Kipra","2015",161,"OUTWARD","MLN_EUR"
"1004","CY","Kipra","2016",125,"OUTWARD","MLN_EUR"
"1005","CY","Kipra","2017",78,"OUTWARD","MLN_EUR"
"1006","CY","Kipra","2018",76,"OUTWARD","MLN_EUR"
"1007","CY","Kipra","2019",104,"OUTWARD","MLN_EUR"
"1008","CY","Kipra","2020",81,"OUTWARD","MLN_EUR"
"1009","CW","Kirasao","2000",NA,"OUTWARD","MLN_EUR"
"1010","CW","Kirasao","2001",NA,"OUTWARD","MLN_EUR"
"1011","CW","Kirasao","2002",NA,"OUTWARD","MLN_EUR"
"1012","CW","Kirasao","2003",NA,"OUTWARD","MLN_EUR"
"1013","CW","Kirasao","2004",0,"OUTWARD","MLN_EUR"
"1014","CW","Kirasao","2005",0,"OUTWARD","MLN_EUR"
"1015","CW","Kirasao","2006",0,"OUTWARD","MLN_EUR"
"1016","CW","Kirasao","2007",NA,"OUTWARD","MLN_EUR"
"1017","CW","Kirasao","2008",NA,"OUTWARD","MLN_EUR"
"1018","CW","Kirasao","2009",0,"OUTWARD","MLN_EUR"
"1019","CW","Kirasao","2010",NA,"OUTWARD","MLN_EUR"
"1020","CW","Kirasao","2011",NA,"OUTWARD","MLN_EUR"
"1021","CW","Kirasao","2012",NA,"OUTWARD","MLN_EUR"
"1022","CW","Kirasao","2013",NA,"OUTWARD","MLN_EUR"
"1023","CW","Kirasao","2014",NA,"OUTWARD","MLN_EUR"
"1024","CW","Kirasao","2015",0,"OUTWARD","MLN_EUR"
"1025","CW","Kirasao","2016",0,"OUTWARD","MLN_EUR"
"1026","CW","Kirasao","2017",0,"OUTWARD","MLN_EUR"
"1027","CW","Kirasao","2018",0,"OUTWARD","MLN_EUR"
"1028","CW","Kirasao","2019",0,"OUTWARD","MLN_EUR"
"1029","CW","Kirasao","2020",0,"OUTWARD","MLN_EUR"
"1030","KG","Kirgizstāna","2000",NA,"OUTWARD","MLN_EUR"
"1031","KG","Kirgizstāna","2001",NA,"OUTWARD","MLN_EUR"
"1032","KG","Kirgizstāna","2002",NA,"OUTWARD","MLN_EUR"
"1033","KG","Kirgizstāna","2003",NA,"OUTWARD","MLN_EUR"
"1034","KG","Kirgizstāna","2004",NA,"OUTWARD","MLN_EUR"
"1035","KG","Kirgizstāna","2005",NA,"OUTWARD","MLN_EUR"
"1036","KG","Kirgizstāna","2006",NA,"OUTWARD","MLN_EUR"
"1037","KG","Kirgizstāna","2007",NA,"OUTWARD","MLN_EUR"
"1038","KG","Kirgizstāna","2008",1,"OUTWARD","MLN_EUR"
"1039","KG","Kirgizstāna","2009",1,"OUTWARD","MLN_EUR"
"1040","KG","Kirgizstāna","2010",0,"OUTWARD","MLN_EUR"
"1041","KG","Kirgizstāna","2011",0,"OUTWARD","MLN_EUR"
"1042","KG","Kirgizstāna","2012",NA,"OUTWARD","MLN_EUR"
"1043","KG","Kirgizstāna","2013",NA,"OUTWARD","MLN_EUR"
"1044","KG","Kirgizstāna","2014",NA,"OUTWARD","MLN_EUR"
"1045","KG","Kirgizstāna","2015",NA,"OUTWARD","MLN_EUR"
"1046","KG","Kirgizstāna","2016",NA,"OUTWARD","MLN_EUR"
"1047","KG","Kirgizstāna","2017",NA,"OUTWARD","MLN_EUR"
"1048","KG","Kirgizstāna","2018",NA,"OUTWARD","MLN_EUR"
"1049","KG","Kirgizstāna","2019",NA,"OUTWARD","MLN_EUR"
"1050","KG","Kirgizstāna","2020",NA,"OUTWARD","MLN_EUR"
"1051","TOT","Kopā","2000",21,"OUTWARD","MLN_EUR"
"1052","TOT","Kopā","2001",36,"OUTWARD","MLN_EUR"
"1053","TOT","Kopā","2002",50,"OUTWARD","MLN_EUR"
"1054","TOT","Kopā","2003",88,"OUTWARD","MLN_EUR"
"1055","TOT","Kopā","2004",175,"OUTWARD","MLN_EUR"
"1056","TOT","Kopā","2005",238,"OUTWARD","MLN_EUR"
"1057","TOT","Kopā","2006",363,"OUTWARD","MLN_EUR"
"1058","TOT","Kopā","2007",638,"OUTWARD","MLN_EUR"
"1059","TOT","Kopā","2008",742,"OUTWARD","MLN_EUR"
"1060","TOT","Kopā","2009",620,"OUTWARD","MLN_EUR"
"1061","TOT","Kopā","2010",697,"OUTWARD","MLN_EUR"
"1062","TOT","Kopā","2011",697,"OUTWARD","MLN_EUR"
"1063","TOT","Kopā","2012",844,"OUTWARD","MLN_EUR"
"1064","TOT","Kopā","2013",1160,"OUTWARD","MLN_EUR"
"1065","TOT","Kopā","2014",1487,"OUTWARD","MLN_EUR"
"1066","TOT","Kopā","2015",1688,"OUTWARD","MLN_EUR"
"1067","TOT","Kopā","2016",1837,"OUTWARD","MLN_EUR"
"1068","TOT","Kopā","2017",1874,"OUTWARD","MLN_EUR"
"1069","TOT","Kopā","2018",2047,"OUTWARD","MLN_EUR"
"1070","TOT","Kopā","2019",1928,"OUTWARD","MLN_EUR"
"1071","TOT","Kopā","2020",2096,"OUTWARD","MLN_EUR"
"1072","KR","Korejas Republika","2000",NA,"OUTWARD","MLN_EUR"
"1073","KR","Korejas Republika","2001",NA,"OUTWARD","MLN_EUR"
"1074","KR","Korejas Republika","2002",NA,"OUTWARD","MLN_EUR"
"1075","KR","Korejas Republika","2003",NA,"OUTWARD","MLN_EUR"
"1076","KR","Korejas Republika","2004",0,"OUTWARD","MLN_EUR"
"1077","KR","Korejas Republika","2005",NA,"OUTWARD","MLN_EUR"
"1078","KR","Korejas Republika","2006",NA,"OUTWARD","MLN_EUR"
"1079","KR","Korejas Republika","2007",NA,"OUTWARD","MLN_EUR"
"1080","KR","Korejas Republika","2008",NA,"OUTWARD","MLN_EUR"
"1081","KR","Korejas Republika","2009",NA,"OUTWARD","MLN_EUR"
"1082","KR","Korejas Republika","2010",NA,"OUTWARD","MLN_EUR"
"1083","KR","Korejas Republika","2011",NA,"OUTWARD","MLN_EUR"
"1084","KR","Korejas Republika","2012",NA,"OUTWARD","MLN_EUR"
"1085","KR","Korejas Republika","2013",NA,"OUTWARD","MLN_EUR"
"1086","KR","Korejas Republika","2014",NA,"OUTWARD","MLN_EUR"
"1087","KR","Korejas Republika","2015",NA,"OUTWARD","MLN_EUR"
"1088","KR","Korejas Republika","2016",NA,"OUTWARD","MLN_EUR"
"1089","KR","Korejas Republika","2017",NA,"OUTWARD","MLN_EUR"
"1090","KR","Korejas Republika","2018",NA,"OUTWARD","MLN_EUR"
"1091","KR","Korejas Republika","2019",NA,"OUTWARD","MLN_EUR"
"1092","KR","Korejas Republika","2020",1,"OUTWARD","MLN_EUR"
"1093","XK","Kosova","2000",NA,"OUTWARD","MLN_EUR"
"1094","XK","Kosova","2001",NA,"OUTWARD","MLN_EUR"
"1095","XK","Kosova","2002",NA,"OUTWARD","MLN_EUR"
"1096","XK","Kosova","2003",NA,"OUTWARD","MLN_EUR"
"1097","XK","Kosova","2004",NA,"OUTWARD","MLN_EUR"
"1098","XK","Kosova","2005",NA,"OUTWARD","MLN_EUR"
"1099","XK","Kosova","2006",NA,"OUTWARD","MLN_EUR"
"1100","XK","Kosova","2007",NA,"OUTWARD","MLN_EUR"
"1101","XK","Kosova","2008",NA,"OUTWARD","MLN_EUR"
"1102","XK","Kosova","2009",NA,"OUTWARD","MLN_EUR"
"1103","XK","Kosova","2010",NA,"OUTWARD","MLN_EUR"
"1104","XK","Kosova","2011",NA,"OUTWARD","MLN_EUR"
"1105","XK","Kosova","2012",NA,"OUTWARD","MLN_EUR"
"1106","XK","Kosova","2013",NA,"OUTWARD","MLN_EUR"
"1107","XK","Kosova","2014",NA,"OUTWARD","MLN_EUR"
"1108","XK","Kosova","2015",NA,"OUTWARD","MLN_EUR"
"1109","XK","Kosova","2016",NA,"OUTWARD","MLN_EUR"
"1110","XK","Kosova","2017",NA,"OUTWARD","MLN_EUR"
"1111","XK","Kosova","2018",NA,"OUTWARD","MLN_EUR"
"1112","XK","Kosova","2019",NA,"OUTWARD","MLN_EUR"
"1113","XK","Kosova","2020",0,"OUTWARD","MLN_EUR"
"1114","RU","Krievija","2000",4,"OUTWARD","MLN_EUR"
"1115","RU","Krievija","2001",4,"OUTWARD","MLN_EUR"
"1116","RU","Krievija","2002",5,"OUTWARD","MLN_EUR"
"1117","RU","Krievija","2003",7,"OUTWARD","MLN_EUR"
"1118","RU","Krievija","2004",14,"OUTWARD","MLN_EUR"
"1119","RU","Krievija","2005",18,"OUTWARD","MLN_EUR"
"1120","RU","Krievija","2006",25,"OUTWARD","MLN_EUR"
"1121","RU","Krievija","2007",57,"OUTWARD","MLN_EUR"
"1122","RU","Krievija","2008",64,"OUTWARD","MLN_EUR"
"1123","RU","Krievija","2009",36,"OUTWARD","MLN_EUR"
"1124","RU","Krievija","2010",34,"OUTWARD","MLN_EUR"
"1125","RU","Krievija","2011",40,"OUTWARD","MLN_EUR"
"1126","RU","Krievija","2012",31,"OUTWARD","MLN_EUR"
"1127","RU","Krievija","2013",47,"OUTWARD","MLN_EUR"
"1128","RU","Krievija","2014",87,"OUTWARD","MLN_EUR"
"1129","RU","Krievija","2015",108,"OUTWARD","MLN_EUR"
"1130","RU","Krievija","2016",128,"OUTWARD","MLN_EUR"
"1131","RU","Krievija","2017",101,"OUTWARD","MLN_EUR"
"1132","RU","Krievija","2018",101,"OUTWARD","MLN_EUR"
"1133","RU","Krievija","2019",121,"OUTWARD","MLN_EUR"
"1134","RU","Krievija","2020",104,"OUTWARD","MLN_EUR"
"1135","CU","Kuba","2000",NA,"OUTWARD","MLN_EUR"
"1136","CU","Kuba","2001",NA,"OUTWARD","MLN_EUR"
"1137","CU","Kuba","2002",0,"OUTWARD","MLN_EUR"
"1138","CU","Kuba","2003",0,"OUTWARD","MLN_EUR"
"1139","CU","Kuba","2004",0,"OUTWARD","MLN_EUR"
"1140","CU","Kuba","2005",NA,"OUTWARD","MLN_EUR"
"1141","CU","Kuba","2006",NA,"OUTWARD","MLN_EUR"
"1142","CU","Kuba","2007",NA,"OUTWARD","MLN_EUR"
"1143","CU","Kuba","2008",NA,"OUTWARD","MLN_EUR"
"1144","CU","Kuba","2009",NA,"OUTWARD","MLN_EUR"
"1145","CU","Kuba","2010",NA,"OUTWARD","MLN_EUR"
"1146","CU","Kuba","2011",NA,"OUTWARD","MLN_EUR"
"1147","CU","Kuba","2012",NA,"OUTWARD","MLN_EUR"
"1148","CU","Kuba","2013",NA,"OUTWARD","MLN_EUR"
"1149","CU","Kuba","2014",NA,"OUTWARD","MLN_EUR"
"1150","CU","Kuba","2015",NA,"OUTWARD","MLN_EUR"
"1151","CU","Kuba","2016",NA,"OUTWARD","MLN_EUR"
"1152","CU","Kuba","2017",NA,"OUTWARD","MLN_EUR"
"1153","CU","Kuba","2018",NA,"OUTWARD","MLN_EUR"
"1154","CU","Kuba","2019",NA,"OUTWARD","MLN_EUR"
"1155","CU","Kuba","2020",NA,"OUTWARD","MLN_EUR"
"1156","LA","Laosa","2000",NA,"OUTWARD","MLN_EUR"
"1157","LA","Laosa","2001",NA,"OUTWARD","MLN_EUR"
"1158","LA","Laosa","2002",0,"OUTWARD","MLN_EUR"
"1159","LA","Laosa","2003",0,"OUTWARD","MLN_EUR"
"1160","LA","Laosa","2004",0,"OUTWARD","MLN_EUR"
